Pseudo Store ID,Latitude,Longitude,Visits,Chain
102115,38.93843029,-92.27471453,33137,Casey's General Store
102116,41.0816061,-96.13792605,35070,Casey's General Store
102117,38.7179684,-87.86171197,37738,Casey's General Store
102118,40.45023313,-86.13581946,31862,Casey's General Store
102119,38.9867841,-95.65242161,67209,Casey's General Store
102120,37.99556793,-87.46655133,86956,Casey's General Store
102121,42.95319808,-92.54640799,35639,Casey's General Store
102122,40.64865089,-89.59313702,28258,Casey's General Store
102123,38.50965399,-89.14015449,21635,Casey's General Store
102124,41.52237333,-93.35703534,17390,Casey's General Store
102125,37.99549845,-88.90866893,46235,Casey's General Store
102126,35.99578301,-83.92177842,41295,Casey's General Store
102127,39.14456588,-92.68314999,49535,Casey's General Store
102128,38.04152219,-87.26049259,25186,Casey's General Store
102129,41.07130772,-94.35740246,36980,Casey's General Store
102130,38.22411362,-98.20765102,53383,Casey's General Store
102131,42.03644525,-91.55410215,34498,Casey's General Store
102132,40.02395435,-88.573694,18907,Casey's General Store
102133,41.54553115,-86.89654549,35252,Casey's General Store
102134,43.26307968,-93.63346352,12120,Casey's General Store
102135,40.62401901,-91.36127544,15893,Casey's General Store
102136,41.0139384,-95.90928118,77021,Casey's General Store
102137,40.19797618,-100.6153569,37526,Casey's General Store
102138,42.47885198,-90.70763981,40741,Casey's General Store
102139,42.02094411,-91.59782545,31023,Casey's General Store
102140,35.09227705,-94.63066499,83210,Casey's General Store
102141,42.67878178,-89.05244201,24895,Casey's General Store
102142,41.29107539,-93.44014848,15048,Casey's General Store
102143,35.91597168,-94.95738545,111723,Casey's General Store
102144,42.03359801,-91.59008832,16608,Casey's General Store
102145,41.02523825,-84.04693847,37871,Casey's General Store
102146,42.83408246,-88.75734081,23059,Casey's General Store
102147,42.77423085,-88.9618244,14565,Casey's General Store
102148,43.67750159,-92.08899245,47100,Casey's General Store
102149,45.219535,-93.2358165,68147,Casey's General Store
102150,41.69974021,-93.04035764,46878,Casey's General Store
102151,38.56111045,-92.14033959,42402,Casey's General Store
102152,38.59475014,-89.80708308,46483,Casey's General Store
102153,36.34115819,-88.87296609,46044,Casey's General Store
102154,41.37400031,-91.1267314,49281,Casey's General Store
102155,43.06673675,-92.67286085,32317,Casey's General Store
102156,37.12522483,-92.0958975,72847,Casey's General Store
102157,38.53471075,-89.72192603,75467,Casey's General Store
102158,37.15849261,-88.73436959,21863,Casey's General Store
102159,41.55604572,-93.67652375,26027,Casey's General Store
102160,36.15300458,-94.1177631,72501,Casey's General Store
102161,43.86277016,-95.11532523,32002,Casey's General Store
102162,39.79402828,-88.28812632,16756,Casey's General Store
102163,45.58579642,-95.91549567,25094,Casey's General Store
102164,41.0373338,-89.22789063,22542,Casey's General Store
102165,36.04872423,-83.99907359,74724,Casey's General Store
102166,39.46714553,-98.11584816,16207,Casey's General Store
102167,40.20283861,-89.69534081,35877,Casey's General Store
102168,41.84091418,-94.10611397,28999,Casey's General Store
102169,41.30292716,-94.4540402,43745,Casey's General Store
102170,37.51331611,-94.84397804,50788,Casey's General Store
102171,38.71614823,-87.75621006,28188,Casey's General Store
102172,35.53722565,-97.51522688,28059,Casey's General Store
102173,41.00684317,-91.16946364,37187,Casey's General Store
102174,38.8830121,-94.69651562,97514,Casey's General Store
102175,39.13941625,-89.10772791,53662,Casey's General Store
102176,39.46360866,-95.74704146,131805,Casey's General Store
102177,39.12199667,-97.70659745,51450,Casey's General Store
102178,36.09320318,-94.19430239,81434,Casey's General Store
102179,39.75263969,-92.46204252,20944,Casey's General Store
102180,46.44416929,-95.13386989,27207,Casey's General Store
102181,42.42942659,-87.82486541,53806,Casey's General Store
102182,40.10177881,-98.95180072,23193,Casey's General Store
102183,37.75358693,-100.0230605,73922,Casey's General Store
102184,45.14674728,-93.14982883,25489,Casey's General Store
102185,41.50028426,-94.1239435,31317,Casey's General Store
102186,37.21270209,-93.84488177,35805,Casey's General Store
102187,36.19270666,-89.66575413,32148,Casey's General Store
102188,37.39412711,-89.67833365,17364,Casey's General Store
102189,41.01801186,-93.30891722,40516,Casey's General Store
102190,35.25078023,-92.93666285,139920,Casey's General Store
102191,41.34579601,-87.62173502,23090,Casey's General Store
102192,37.14376627,-94.53684396,28618,Casey's General Store
102193,46.84252227,-96.86298421,41265,Casey's General Store
102194,38.41410407,-87.77031957,58795,Casey's General Store
102195,42.01489845,-93.31010772,29930,Casey's General Store
102196,40.36863572,-96.18121003,49674,Casey's General Store
102197,36.94484604,-94.00528116,48517,Casey's General Store
102198,42.30247637,-91.00559517,25098,Casey's General Store
102199,36.53547981,-95.42793671,45605,Casey's General Store
102200,38.5123924,-98.77659184,50207,Casey's General Store
102201,43.40147268,-95.75102852,15479,Casey's General Store
102202,34.9388696,-92.0211514,58684,Casey's General Store
102203,40.62495306,-96.96425828,36334,Casey's General Store
102204,41.66192971,-91.34628342,114328,Casey's General Store
102205,43.30049509,-96.59821104,22374,Casey's General Store
102206,41.87762586,-93.81516914,41557,Casey's General Store
102207,41.29452156,-96.11909598,25116,Casey's General Store
102208,41.87762586,-93.81516914,41557,Casey's General Store
102209,41.29452156,-96.11909598,25116,Casey's General Store
102210,35.39074813,-97.54829082,12374,Casey's General Store
102211,36.19376742,-94.17483786,62267,Casey's General Store
102212,38.48978284,-87.28344469,38722,Casey's General Store
102213,42.79148127,-96.17445846,35909,Casey's General Store
102214,37.84688452,-87.58451519,56270,Casey's General Store
102215,40.25902744,-89.22640369,86721,Casey's General Store
102216,40.73970416,-95.03480841,33664,Casey's General Store
102217,38.20031182,-89.99470407,48230,Casey's General Store
102218,41.38327134,-93.55790615,78571,Casey's General Store
102219,38.00797874,-87.60063754,59257,Casey's General Store
102220,37.12683142,-92.26417967,21570,Casey's General Store
102221,37.39608465,-94.08959659,15068,Casey's General Store
102222,38.6574298,-87.5300074,34867,Casey's General Store
102223,41.35748785,-93.5479992,43323,Casey's General Store
102224,38.80554143,-91.14392268,34972,Casey's General Store
102225,41.87243422,-91.58733975,24540,Casey's General Store
102226,41.96443063,-91.7301103,40198,Casey's General Store
102227,35.46519244,-93.4585178,82780,Casey's General Store
102228,40.76491444,-86.7756103,27526,Casey's General Store
102229,40.43839807,-99.38590381,50172,Casey's General Store
102230,35.25169654,-95.11821834,40759,Casey's General Store
102231,36.61816388,-90.8223006,85477,Casey's General Store
102232,35.49903961,-92.03059025,38647,Casey's General Store
102233,43.08417738,-96.78568144,46012,Casey's General Store
102234,35.14021648,-93.91722449,52001,Casey's General Store
102235,45.08158937,-94.31834301,41641,Casey's General Store
102236,41.31449623,-88.61041016,27757,Casey's General Store
102237,44.18020911,-93.96291124,27677,Casey's General Store
102238,40.87191824,-97.99697028,80370,Casey's General Store
102239,35.87696114,-94.97729801,88954,Casey's General Store
102240,39.25188178,-88.15502773,111732,Casey's General Store
102241,43.65179372,-92.99010668,23059,Casey's General Store
102242,35.9249549,-84.06540525,85523,Casey's General Store
102243,41.35615683,-97.9758926,23283,Casey's General Store
102244,39.74540808,-92.2528765,19033,Casey's General Store
102245,43.99086077,-90.50407209,18753,Casey's General Store
102246,37.33693932,-92.92157377,76761,Casey's General Store
102247,38.9861579,-94.72319545,67805,Casey's General Store
102248,41.61336951,-88.20309885,38075,Casey's General Store
102249,37.81887493,-89.02711781,38588,Casey's General Store
102250,39.21378428,-95.31108242,48710,Casey's General Store
102251,40.92899626,-98.352528,16855,Casey's General Store
102252,38.25490089,-89.75442692,30456,Casey's General Store
102253,40.29370576,-90.06406534,48972,Casey's General Store
102254,41.48643189,-91.70442116,28973,Casey's General Store
102255,39.13193504,-88.47840641,18298,Casey's General Store
102256,38.73165411,-89.89409207,45975,Casey's General Store
102257,42.31998147,-88.9568336,64702,Casey's General Store
102258,38.0868738,-92.29666062,33381,Casey's General Store
102259,40.31140709,-88.98516091,45898,Casey's General Store
102260,38.81593015,-94.90947165,55702,Casey's General Store
102261,36.58807882,-89.5454457,39444,Casey's General Store
102262,40.79107102,-89.37428193,79357,Casey's General Store
102263,38.60791551,-95.45092979,52559,Casey's General Store
102264,35.61031254,-95.9621576,45526,Casey's General Store
102265,42.04219234,-92.9300305,26815,Casey's General Store
102266,46.87974619,-96.79355297,23734,Casey's General Store
102267,43.34332229,-95.99790898,17052,Casey's General Store
102268,36.34195518,-94.15286533,40712,Casey's General Store
102269,42.4818665,-95.78308226,47888,Casey's General Store
102270,43.28881343,-91.75398598,25177,Casey's General Store
102271,42.6627108,-93.90387505,34905,Casey's General Store
102272,39.68273643,-96.65894197,21894,Casey's General Store
102273,39.90265891,-83.43214703,53111,Casey's General Store
102274,45.08736118,-93.73794723,16921,Casey's General Store
102275,42.81030358,-89.63240788,27839,Casey's General Store
102276,40.91751371,-89.29050276,20711,Casey's General Store
102277,43.47310209,-87.94173888,22614,Casey's General Store
102278,43.26438576,-91.47385189,21986,Casey's General Store
102279,41.55195603,-93.59508279,32785,Casey's General Store
102280,38.91391578,-97.21454606,36931,Casey's General Store
102281,41.64236239,-93.79533154,36034,Casey's General Store
102282,42.45720553,-98.63760705,41750,Casey's General Store
102283,40.62494442,-96.95747091,32906,Casey's General Store
102284,38.80325169,-94.43932686,40172,Casey's General Store
102285,39.41315417,-86.43651503,57072,Casey's General Store
102286,41.45088547,-96.35682138,26780,Casey's General Store
102287,40.19623208,-88.36475457,35855,Casey's General Store
102288,38.25620038,-93.97911427,23159,Casey's General Store
102289,42.03557476,-93.87310492,80032,Casey's General Store
102290,38.98130545,-90.97508045,17210,Casey's General Store
102291,42.24104602,-87.95569073,131632,Casey's General Store
102292,39.00500943,-87.75866448,36881,Casey's General Store
102293,41.90324448,-88.04223752,125006,Casey's General Store
102294,38.76482442,-93.56452665,63759,Casey's General Store
102295,44.5416634,-95.10915849,44522,Casey's General Store
102296,37.67610549,-97.39001333,90403,Casey's General Store
102297,44.90339999,-97.10709124,36760,Casey's General Store
102298,36.3714735,-94.197446,31588,Casey's General Store
102299,41.50861335,-90.76268012,27697,Casey's General Store
102300,38.62971867,-95.26809427,30421,Casey's General Store
102301,41.45838968,-91.01789761,40843,Casey's General Store
102302,36.02545377,-83.92654912,58620,Casey's General Store
102303,40.87118875,-88.8605317,28695,Casey's General Store
102304,42.86762046,-89.53251303,15643,Casey's General Store
102305,39.03830885,-87.18205595,41086,Casey's General Store
102306,42.06801018,-91.65344698,23547,Casey's General Store
102307,41.48559559,-95.33553643,51942,Casey's General Store
102308,42.45683014,-89.02704638,53863,Casey's General Store
102309,38.04228,-87.36406185,25640,Casey's General Store
102310,37.17919618,-94.32244041,61967,Casey's General Store
102311,38.74940118,-94.82588743,27000,Casey's General Store
102312,38.43123584,-92.84939377,48737,Casey's General Store
102313,39.02289994,-88.85308903,56914,Casey's General Store
102314,40.76963212,-87.8611128,32376,Casey's General Store
102315,39.15990115,-89.49494166,23244,Casey's General Store
102316,41.58301257,-91.26634519,33895,Casey's General Store
102317,38.56887471,-94.88033518,13697,Casey's General Store
102318,37.40108293,-87.7559345,22693,Casey's General Store
102319,38.40527488,-96.15725652,23567,Casey's General Store
102320,41.22777685,-88.2591745,10286,Casey's General Store
102321,42.01280358,-95.34920858,75094,Casey's General Store
102322,41.35855201,-89.73828037,12800,Casey's General Store
102323,43.5297049,-96.83009355,43861,Casey's General Store
102324,38.3705857,-88.36040917,38982,Casey's General Store
102325,41.69892725,-93.77698613,31447,Casey's General Store
102326,36.08431386,-87.80369579,65073,Casey's General Store
102327,40.44685367,-99.37885999,45579,Casey's General Store
102328,42.29365824,-88.43470903,61627,Casey's General Store
102329,38.48487377,-91.84960086,22158,Casey's General Store
102330,35.73685304,-83.99228971,25545,Casey's General Store
102331,39.70788915,-90.72801261,28627,Casey's General Store
102332,38.57191622,-94.86332021,10739,Casey's General Store
102333,40.48978364,-90.05362882,14547,Casey's General Store
102334,41.52654532,-85.05233893,107267,Casey's General Store
102335,38.65666737,-94.33000024,25994,Casey's General Store
102336,38.71166027,-95.07564613,40015,Casey's General Store
102337,37.4170542,-95.67589999,24121,Casey's General Store
102338,41.26081723,-96.17755278,98879,Casey's General Store
102339,42.36022731,-93.10605939,31311,Casey's General Store
102340,41.76026432,-93.59949096,25633,Casey's General Store
102341,40.96571145,-91.55796255,24056,Casey's General Store
102342,41.39892184,-92.35507258,23006,Casey's General Store
102343,41.0022339,-95.89575286,28463,Casey's General Store
102344,41.97293641,-91.66170407,69582,Casey's General Store
102345,41.26511659,-88.21298102,27969,Casey's General Store
102346,42.8767075,-97.38322252,23414,Casey's General Store
102347,43.5154389,-96.67053143,26202,Casey's General Store
102348,37.78726037,-90.43005464,15096,Casey's General Store
102349,39.59068313,-89.4225755,26154,Casey's General Store
102350,40.11725272,-90.56545208,41497,Casey's General Store
102351,37.33998735,-95.24239187,26646,Casey's General Store
102352,38.95809042,-90.19038441,18155,Casey's General Store
102353,44.0740187,-93.50876194,18615,Casey's General Store
102354,41.36030939,-89.01079684,116143,Casey's General Store
102355,39.888368,-88.7258645,29556,Casey's General Store
102356,39.85241887,-89.6234225,30282,Casey's General Store
102357,40.3496067,-84.37576525,36696,Casey's General Store
102358,38.18863955,-99.1069805,37168,Casey's General Store
102359,39.69573587,-92.0401656,69510,Casey's General Store
102360,42.56524688,-92.63224861,23747,Casey's General Store
102361,35.62103006,-95.95988682,62726,Casey's General Store
102362,40.59657436,-98.50709959,28140,Casey's General Store
102363,35.38245429,-96.93041119,109890,Casey's General Store
102364,39.22882555,-95.46379563,27066,Casey's General Store
102365,40.7150628,-88.0058223,28501,Casey's General Store
102366,41.4644541,-90.15901321,27664,Casey's General Store
102367,43.13325503,-93.24094787,35117,Casey's General Store
102368,40.62971475,-91.31954458,33115,Casey's General Store
102369,40.9143738,-96.53136883,26536,Casey's General Store
102370,36.96143191,-92.65977029,44636,Casey's General Store
102371,41.22269225,-93.24228135,28012,Casey's General Store
102372,42.96553781,-92.20209096,26271,Casey's General Store
102373,38.32316409,-88.90721802,11075,Casey's General Store
102374,41.40371022,-95.01489207,14974,Casey's General Store
102375,37.86269309,-94.02187065,86777,Casey's General Store
102376,40.6756396,-89.53444872,38130,Casey's General Store
102377,36.07899509,-94.19797091,77236,Casey's General Store
102378,41.67966403,-93.62936751,28508,Casey's General Store
102379,39.43412624,-89.9942529,17880,Casey's General Store
102380,35.06445775,-94.25112226,50905,Casey's General Store
102381,40.11226942,-96.15390618,24663,Casey's General Store
102382,38.53846203,-99.30934345,47977,Casey's General Store
102383,43.11147979,-94.68209996,44362,Casey's General Store
102384,35.32308685,-94.2977636,117686,Casey's General Store
102385,37.38400366,-89.68755693,41575,Casey's General Store
102386,41.52664532,-93.57798591,38356,Casey's General Store
102387,39.78083126,-88.86984175,46800,Casey's General Store
102388,40.42252198,-91.41130145,42038,Casey's General Store
102389,40.27739061,-96.74609446,50603,Casey's General Store
102390,37.60147203,-90.62560426,80037,Casey's General Store
102391,43.65177224,-94.46050331,36034,Casey's General Store
102392,36.17418256,-94.14719745,48987,Casey's General Store
102393,44.48003905,-93.42460106,33370,Casey's General Store
102394,40.28141747,-100.167142,29129,Casey's General Store
102395,39.59566267,-87.69507184,23774,Casey's General Store
102396,41.37116525,-88.43411132,38338,Casey's General Store
102397,40.74851522,-95.6460608,18916,Casey's General Store
102398,36.78571015,-95.93596405,60221,Casey's General Store
102399,38.90112403,-89.40086639,28147,Casey's General Store
102400,42.01586925,-88.675757,45461,Casey's General Store
102401,37.4370738,-94.70460795,58975,Casey's General Store
102402,39.73237434,-94.23511915,75171,Casey's General Store
102403,39.21865728,-92.13782002,15280,Casey's General Store
102404,39.7289301,-92.4654594,92970,Casey's General Store
102405,40.11568842,-88.18226828,123789,Casey's General Store
102406,38.98170951,-92.29271442,31299,Casey's General Store
102407,42.69114447,-88.54229921,24309,Casey's General Store
102408,38.26588578,-93.37019698,97346,Casey's General Store
102409,38.95668403,-85.89411608,36728,Casey's General Store
102410,42.50882434,-94.16740982,30411,Casey's General Store
102411,41.79758011,-91.48963433,42813,Casey's General Store
102412,41.4562194,-90.71862009,28883,Casey's General Store
102413,38.92766065,-95.26342009,99053,Casey's General Store
102414,38.53582893,-93.52540768,49000,Casey's General Store
102415,41.83115845,-90.20111286,25074,Casey's General Store
102416,39.36067149,-94.23595869,74286,Casey's General Store
102417,41.17830186,-87.87489142,39500,Casey's General Store
102418,45.29843376,-96.43111548,51463,Casey's General Store
102419,37.0370569,-93.47344163,57114,Casey's General Store
102420,41.06663353,-94.37196026,45598,Casey's General Store
102421,47.22873646,-93.5173828,51620,Casey's General Store
102422,44.17409494,-93.25502839,55996,Casey's General Store
102423,37.13605625,-92.26271115,26403,Casey's General Store
102424,38.6214041,-95.2688751,60103,Casey's General Store
102425,40.38205837,-95.83933513,60647,Casey's General Store
102426,36.74308223,-95.91800192,54109,Casey's General Store
102427,42.05133052,-92.90747084,47993,Casey's General Store
102428,39.13310907,-85.29350977,48645,Casey's General Store
102429,35.52203821,-97.9718754,66462,Casey's General Store
102430,35.93463471,-84.00214042,41944,Casey's General Store
102431,43.08143609,-94.21754584,18505,Casey's General Store
102432,45.97161297,-94.8648129,18013,Casey's General Store
102433,41.39310727,-93.27916231,51065,Casey's General Store
102434,39.43159702,-90.40427724,31401,Casey's General Store
102435,41.6851234,-93.0017395,77582,Casey's General Store
102436,42.17272701,-92.29959251,16490,Casey's General Store
102437,41.16120873,-96.02186904,102825,Casey's General Store
102438,35.45947518,-94.80610456,90678,Casey's General Store
102439,46.92169432,-95.06543405,28241,Casey's General Store
102440,38.69639873,-91.43950165,92958,Casey's General Store
102441,44.96731702,-94.05410971,33197,Casey's General Store
102442,40.04240347,-86.45961448,30051,Casey's General Store
102443,38.84401764,-86.99156044,36101,Casey's General Store
102444,37.18355756,-93.35383691,48386,Casey's General Store
102445,44.80574666,-93.10577154,46923,Casey's General Store
102446,40.73200289,-90.66510322,23884,Casey's General Store
102447,39.60096915,-85.44313509,42033,Casey's General Store
102448,39.64013166,-89.18916504,37809,Casey's General Store
102449,39.52017515,-87.13803762,34651,Casey's General Store
102450,35.29777664,-94.04335331,62346,Casey's General Store
102451,41.75875819,-88.24392736,32772,Casey's General Store
102452,41.22917609,-96.23530317,48559,Casey's General Store
102453,41.43272662,-85.02039762,61151,Casey's General Store
102454,38.14101058,-94.81959088,62136,Casey's General Store
102455,43.04186922,-91.38885621,15753,Casey's General Store
102456,41.90710465,-95.05866717,51386,Casey's General Store
102457,39.00370821,-93.73598977,99507,Casey's General Store
102458,41.82537382,-90.55245851,26755,Casey's General Store
102459,41.25787674,-89.22186602,23631,Casey's General Store
102460,40.98992295,-88.73168335,13571,Casey's General Store
102461,43.56182143,-96.70307682,17147,Casey's General Store
102462,41.53687281,-94.0139548,74057,Casey's General Store
102463,39.35566558,-85.96901631,34862,Casey's General Store
102464,38.18668808,-89.60767564,34685,Casey's General Store
102465,41.29593817,-92.65965047,69036,Casey's General Store
102466,40.21754341,-94.53897261,43896,Casey's General Store
102467,39.36498776,-99.84844935,37051,Casey's General Store
102468,35.65331507,-97.74595775,34927,Casey's General Store
102469,38.39102498,-93.32858242,53334,Casey's General Store
102470,38.84001933,-97.59355418,15078,Casey's General Store
102471,42.86887162,-90.17654888,23543,Casey's General Store
102472,41.03884209,-86.59671323,17184,Casey's General Store
102473,37.84189739,-94.35019511,57365,Casey's General Store
102474,41.93471297,-88.96324279,23333,Casey's General Store
102475,46.87808581,-96.09590982,49129,Casey's General Store
102476,39.43208411,-92.453442,45242,Casey's General Store
102477,45.20958857,-96.0203672,42561,Casey's General Store
102478,38.34877679,-90.98472345,53696,Casey's General Store
102479,40.48725214,-85.62327592,45225,Casey's General Store
102480,35.51174503,-97.54637321,45021,Casey's General Store
102481,38.28518833,-91.7190285,38458,Casey's General Store
102482,40.08955207,-87.63592956,48667,Casey's General Store
102483,41.29521915,-89.06760477,12833,Casey's General Store
102484,39.10383479,-84.30004833,68395,Casey's General Store
102485,38.52756653,-89.12237955,39366,Casey's General Store
102486,37.14442989,-90.69997086,34790,Casey's General Store
102487,42.42396886,-90.44430124,71429,Casey's General Store
102488,37.38493907,-93.95374482,20972,Casey's General Store
102489,41.03840464,-96.36876476,42756,Casey's General Store
102490,41.24983019,-87.84583597,45256,Casey's General Store
102491,41.65716098,-93.68515307,21194,Casey's General Store
102492,34.61658218,-92.49918518,123871,Casey's General Store
102493,41.55484224,-89.1197125,45281,Casey's General Store
102494,42.47748003,-92.28776845,15444,Casey's General Store
102495,38.20430368,-95.73912753,35813,Casey's General Store
102496,40.90685731,-98.34020353,36686,Casey's General Store
102497,38.31083064,-89.86323251,35773,Casey's General Store
102498,43.55384383,-96.7519885,19420,Casey's General Store
102499,38.99095354,-90.74836065,46936,Casey's General Store
102500,39.35394655,-86.66913749,47354,Casey's General Store
102501,41.21579145,-98.45227087,63150,Casey's General Store
102502,39.90259979,-95.78896127,42045,Casey's General Store
102503,44.03429739,-92.49168568,35120,Casey's General Store
102504,40.28310227,-86.03233886,48076,Casey's General Store
102505,39.07488967,-93.73517406,26900,Casey's General Store
102506,39.35163216,-101.7081689,29424,Casey's General Store
102507,41.10641991,-87.8829948,44414,Casey's General Store
102508,40.69886649,-99.11755662,32481,Casey's General Store
102509,43.8477438,-92.48889407,25193,Casey's General Store
102510,38.18343599,-89.84244375,24103,Casey's General Store
102511,41.64344002,-93.77503785,25955,Casey's General Store
102512,38.54399422,-91.0260147,82610,Casey's General Store
102513,44.0068307,-92.4394201,29043,Casey's General Store
102514,40.006625,-90.43747672,66045,Casey's General Store
102515,40.71430546,-99.090022,15396,Casey's General Store
102516,40.11273485,-88.03900615,42243,Casey's General Store
102517,42.77307392,-91.09981284,33649,Casey's General Store
102518,41.91669595,-91.42483355,44844,Casey's General Store
102519,42.48000425,-91.8889177,23683,Casey's General Store
102520,38.39479703,-94.34497881,85748,Casey's General Store
102521,35.43572484,-97.68839054,47104,Casey's General Store
102522,43.32347468,-88.40334461,21968,Casey's General Store
102523,36.42471342,-89.69592232,40667,Casey's General Store
102524,46.84444875,-96.75109467,25994,Casey's General Store
102525,37.21184893,-93.36313088,38001,Casey's General Store
102526,41.03576037,-93.76635895,41466,Casey's General Store
102527,40.42519896,-89.78176924,31992,Casey's General Store
102528,40.59096364,-89.47432413,32870,Casey's General Store
102529,39.98494908,-87.63663993,26533,Casey's General Store
102530,38.25620045,-94.33414475,17533,Casey's General Store
102531,37.81567801,-92.14082937,105300,Casey's General Store
102532,37.16534988,-95.11290408,23389,Casey's General Store
102533,38.120207,-92.67984225,55139,Casey's General Store
102534,35.62375447,-95.96000271,84248,Casey's General Store
102535,40.81365155,-96.42746661,53446,Casey's General Store
102536,40.48682424,-94.40971258,37469,Casey's General Store
102537,37.29965515,-93.42337771,48010,Casey's General Store
102538,37.72548606,-88.93199893,23761,Casey's General Store
102539,41.21563548,-96.13778351,55743,Casey's General Store
102540,39.2724436,-88.23985012,29263,Casey's General Store
102541,35.34459065,-94.33129528,51839,Casey's General Store
102542,39.68484597,-88.30956971,49095,Casey's General Store
102543,42.67707831,-88.27255665,42707,Casey's General Store
102544,45.06549594,-93.90912636,45429,Casey's General Store
102545,43.39191774,-95.12617715,21435,Casey's General Store
102546,35.21790863,-94.27114894,64106,Casey's General Store
102547,41.64369867,-93.5027401,46254,Casey's General Store
102548,37.08406893,-94.54827642,71162,Casey's General Store
102549,41.76965157,-88.75648165,55564,Casey's General Store
102550,40.91287437,-90.29162786,29755,Casey's General Store
102551,42.50130744,-92.38835463,27530,Casey's General Store
102552,42.96557844,-94.44270283,14818,Casey's General Store
102553,39.76701922,-87.23682326,73355,Casey's General Store
102554,36.18165872,-94.51509891,99754,Casey's General Store
102555,38.80766182,-94.45733764,26214,Casey's General Store
102556,39.21499861,-93.06664653,34498,Casey's General Store
102557,41.62886925,-93.46540244,38075,Casey's General Store
102558,40.99431232,-92.42923174,35417,Casey's General Store
102559,41.76758388,-88.87682973,15104,Casey's General Store
102560,37.01074858,-94.7365722,49521,Casey's General Store
102561,44.29528717,-92.66983568,20422,Casey's General Store
102562,36.4177076,-94.80520608,60548,Casey's General Store
102563,36.91491902,-93.93170789,60591,Casey's General Store
102564,40.76541726,-87.15203247,25961,Casey's General Store
102565,41.22193093,-89.06876742,141448,Casey's General Store
102566,36.3985719,-97.9264376,45760,Casey's General Store
102567,38.9826545,-94.667502,31787,Casey's General Store
102568,41.3620623,-95.85884585,55021,Casey's General Store
102569,36.69428304,-93.12105696,69000,Casey's General Store
102570,39.09256699,-89.39478558,18312,Casey's General Store
102571,39.84267419,-96.63501672,87594,Casey's General Store
102572,38.49942534,-92.1791051,48281,Casey's General Store
102573,38.97405692,-89.09972233,28957,Casey's General Store
102574,43.6579181,-94.72792147,23977,Casey's General Store
102575,39.01767652,-92.73754335,20762,Casey's General Store
102576,42.7734487,-91.88362853,15359,Casey's General Store
102577,42.41229249,-89.01208392,54612,Casey's General Store
102578,39.42883957,-92.79896035,31891,Casey's General Store
102579,37.09951591,-97.04091783,59406,Casey's General Store
102580,42.87919244,-97.39616825,22609,Casey's General Store
102581,41.92866258,-91.7786197,30398,Casey's General Store
102582,41.44335861,-94.76757551,43882,Casey's General Store
102583,37.95104208,-87.4229385,25934,Casey's General Store
102584,42.09092911,-88.28944979,48854,Casey's General Store
102585,39.09826039,-95.85830072,14761,Casey's General Store
102586,39.42318235,-89.45090471,57181,Casey's General Store
102587,43.66846078,-94.61536678,23177,Casey's General Store
102588,42.89488903,-97.39665001,98705,Casey's General Store
102589,42.53505036,-96.40945131,55871,Casey's General Store
102590,39.8189033,-84.98471258,33234,Casey's General Store
102591,45.45332856,-94.99979007,41542,Casey's General Store
102592,42.46846723,-91.48198749,120483,Casey's General Store
102593,42.04906925,-89.43143337,39107,Casey's General Store
102594,42.64662236,-95.19012022,31190,Casey's General Store
102595,41.95201595,-89.0651412,19795,Casey's General Store
102596,37.05964715,-93.2947831,25809,Casey's General Store
102597,41.64952307,-93.50884008,33902,Casey's General Store
102598,42.15352877,-87.95474059,28656,Casey's General Store
102599,35.21795735,-97.4761738,90359,Casey's General Store
102600,45.4493737,-94.52195938,19578,Casey's General Store
102601,42.06377961,-94.72936738,23076,Casey's General Store
102602,43.14298628,-93.00521573,17272,Casey's General Store
102603,40.39680409,-91.33144087,42872,Casey's General Store
102604,37.14216627,-94.46264536,87468,Casey's General Store
102605,39.19379949,-85.89377207,60855,Casey's General Store
102606,38.38143154,-97.42670547,17877,Casey's General Store
102607,44.06981059,-92.48786388,23352,Casey's General Store
102608,35.79468847,-84.25965672,30145,Casey's General Store
102609,36.6687236,-93.25129555,86681,Casey's General Store
102610,41.67160918,-93.6981329,17781,Casey's General Store
102611,39.74441179,-94.83476913,62989,Casey's General Store
102612,36.05069998,-89.36517548,81281,Casey's General Store
102613,39.13138629,-85.13092905,41730,Casey's General Store
102614,38.9127332,-90.1501736,19544,Casey's General Store
102615,43.99339492,-96.3068433,30160,Casey's General Store
102616,41.32690004,-89.14535499,32501,Casey's General Store
102617,35.94528255,-96.00744964,100748,Casey's General Store
102618,41.51755739,-93.10249219,36403,Casey's General Store
102619,46.1252597,-92.87680649,50118,Casey's General Store
102620,39.02935542,-94.82653642,60687,Casey's General Store
102621,41.2202289,-95.8602328,55466,Casey's General Store
102622,40.0533819,-94.52422519,47625,Casey's General Store
102623,34.92714895,-95.76352836,24561,Casey's General Store
102624,37.08385928,-93.29737061,38075,Casey's General Store
102625,40.30779309,-88.15612041,45810,Casey's General Store
