Place ID,User Name,User ID,User Link,User Thumbnail,User Address,User Photos Count,User Reviews Count,Review Text,Review Language,Review Date,Rating,Feedback Useful,Feedback Funny,Feedback Cool
meijer-waterford-township,William M.,dilVH0-zzQumHXWf7wV93A,https://www.yelp.com/user_details?userid=dilVH0-zzQumHXWf7wV93A,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Waterford, MI",6,7,"Green haired Sarah C promptly waited on me. When I told her I had a Good RX coupon, she told me to sit down and she would have to ""re-process everything.""  She then waited on numerous drive thru customers and in house customers PURPOSELY making me wait. After 20 minutes, I went back up and she could ring me right up. This has happened before but they adjusted the price ASAP and finished the transaction. I don't like games and she gave me terrible customer service. Sarah C,  you've been called out!!",en,4/12/2021,1,N/A,N/A,N/A
meijer-waterford-township,Darryl J.,5XkHLPXwMUsdara0VFGRFw,https://www.yelp.com/user_details?userid=5XkHLPXwMUsdara0VFGRFw,https://s3-media0.fl.yelpcdn.com/photo/R8Gw9w4ZeLsf8unxXNaCGw/60s.jpg,"Rochester Hills, MI",15,78,"I've yet to see any alcohol, toilet paper, wipes, disinfectant, masks, gloves at all since this all began. Delivery takes forever. Pick up takes forever, and if you go inside you'll find maskless people all over the place. I counted 35 people without masks this past Thursday. I commented to one associate that I would not return to that store until the pandemic is over. Meijer had a responsibility to keep its customers safe. I don't feel safe there",en,5/11/2020,1,3,2,N/A
meijer-bad-axe,Jeremy N.,Vbm8pMotcXSXrQ0xf6pMNQ,https://www.yelp.com/user_details?userid=Vbm8pMotcXSXrQ0xf6pMNQ,https://s3-media0.fl.yelpcdn.com/photo/ESrT8vVGe_OuEbSwsu38dg/60s.jpg,"Troy, MI",2013,732,"Really nice Meijer with some of the best produce I've ever seen!Since I've been coming up this way to start at our second home, there was never a Meijer nearby. Now that there is, this one is fantastic for anything you're looking for!In particular, they have a really good produce section. Some of the biggest onions and yellowest bananas that I've ever seen! The aisles with snacks, chips, meat, beverage, dairy, and toiletries are full too (the usual things you run out of while you're up here).",en,10/29/2023,5,3,N/A,3
meijer-bad-axe,Kelly H.,GLMnIkfZ8Mt0WMw4a_ZTPQ,https://www.yelp.com/user_details?userid=GLMnIkfZ8Mt0WMw4a_ZTPQ,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Sterling Heights, MI",16,39,"This store was such a godsend when it first opened! We loved how clean and new it was, and the variety of products they carried compared to Walmart was amazing! They usually had a nice variety of produce, but you had to check it over well. I also had to be vigilant about checking expiration dates too on groceries. We have since moved away, but I still shop at our local Meijer.",en,12/24/2023,4,N/A,N/A,N/A
meijer-bad-axe,Kyle T.,c2bv7onnB5OUQ66EZH967A,https://www.yelp.com/user_details?userid=c2bv7onnB5OUQ66EZH967A,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"SoMa, San Francisco, CA",N/A,2,What is the point in offering delivery? When you place an order the delivery service keeps rescheduling multiple times to not have to complete your delivery order and then you have to call Shipt to cancel because of lazy delivery people in Bad Axe. It's a joke.,en,11/13/2023,1,N/A,N/A,N/A
meijer-bad-axe,Laurie P.,W6Kd34CZ006ubCzsuPJwsQ,https://www.yelp.com/user_details?userid=W6Kd34CZ006ubCzsuPJwsQ,https://s3-media0.fl.yelpcdn.com/photo/nbX6KzjxAPoGCRiUf-tCMg/60s.jpg,"Mt Clemens, MI",1732,324,"Beautiful new store in Bad Axe Michigan! Definitely the nicest Meijer store that I've been in, and everyone was friendly and helpful.Only disappointment was that they do not enforce the mask wearing policy - I was behind a family of covidiots who walked in without masks, and they were stopped by the greeter and nicely informed of the mask policy. Well, they flat out refused, and the store allowed them in anyway. I asked the greeter, ""Don't you enforce your mask policy?"" She looked at me helplessly and replied ""We try."" And *this* kids, is why we can't have nice things and Big Gretch will shut us down again.WEAR A MASK.",en,7/11/2020,5,3,2,3
meijer-bad-axe,Elaine G.,IEz67YlhZt8BOSFaCgMmcw,https://www.yelp.com/user_details?userid=IEz67YlhZt8BOSFaCgMmcw,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Ubly, MI",N/A,1,"I'm wondering why, when the store is open 2 hours before the courtesy desk is, why that is? Do you think nobody will ever need it?I came in 10 minutes before the desk opened. The courtesy desk employee put the drawer in to help me but one of the regular cashiers, a gal named Sharon C. was pretty snarky with me. She said, I apologize and I said you seem SO apologetic! Nobody talks bitchy to me like that. Before Miss Snarky said that the door greeter had told me the courtesy desk hours, but also told me to go over and that someone may be able to help. I didn't have a huge problem waiting until Sharon C. gave me that ATTITUDE! Not your most stellar employee.",en,4/13/2021,3,N/A,3,N/A
meijer-bad-axe,Ben S.,EdzbFx820tN-Zpe2PGszaw,https://www.yelp.com/user_details?userid=EdzbFx820tN-Zpe2PGszaw,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"San Francisco, CA",N/A,1,"If I could leave a zero star review for the pickup service, I would. Used this service twice now. First time I say and waited for over a half hour. Second time I waited for over an hour and a half. Never again",en,12/12/2020,1,N/A,2,N/A
meijer-battle-creek,Traie S.,bQYhU_Ua92-o5N8YJ0BUKw,https://www.yelp.com/user_details?userid=bQYhU_Ua92-o5N8YJ0BUKw,https://s3-media0.fl.yelpcdn.com/photo/TKeDwzH-s7Bxw1EsfeaS-g/60s.jpg,"Battle Creek, MI",N/A,10,"Love Meijer. Strongly dislike Wal-Mart. MPerks is also awesome. Saved nearly 1,500$ this year. In comparison with Wally World, Meijer is cleaner, has better pricing  (especially if you catch their weekend sales), has polite staff  (although I never seem to be greeted, just kind of blankly stared at... miniscule gripe). Pharmacy is awesome in combination with MPerks. Every 4 scripts filled, .50 cents off per gallon of gas (up to 30 gallons if I'm not mistaken). If you like Wallys, by all means, go there. Better selection for me.",en,8/10/2017,5,N/A,N/A,N/A
meijer-battle-creek,Bruce K.,hWDybu_KvYLSdEFzGrniTw,https://www.yelp.com/user_details?userid=hWDybu_KvYLSdEFzGrniTw,https://s3-media0.fl.yelpcdn.com/photo/7S0KhopYZrKHYWyq9J_KuA/60s.jpg,"Charlotte, NC",55010,21216,"A quick stop in Meijer today to get some keto-friendly snacks for the movie, this is a very large supermarket. Neatly laid out with deli, produce, lots of dry goods. It felt a lot like a Walmart Supercenter with areas for clothing, pets, automotive, electronics and even a photo department.Very nice beer and wine sectionI found my snacks easily enough with a good amount of walking. Self-checkout was working just fine and for a change, I did not need any assistance from the attendant to complete my purchase.It is definitely possible to do a full week's shop here and much more.[Review 11040 overall, 813 of 2019.]",en,5/15/2019,3,10,4,7
meijer-battle-creek,Randall C.,TocQBfKU7l4A10mrRZ5PUA,https://www.yelp.com/user_details?userid=TocQBfKU7l4A10mrRZ5PUA,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Battle Creek, MI",N/A,3,"Lots of selections under one roof.Good prices Quality brandsLots of self check-outGood produceGarden products in the spring and summer Good sales on diet sodas, which I drink often.",en,2/2/2022,4,N/A,N/A,N/A
meijer-battle-creek,Joyce Z.,nkY3yk1H0Ye5cNrFEAw0lA,https://www.yelp.com/user_details?userid=nkY3yk1H0Ye5cNrFEAw0lA,https://s3-media0.fl.yelpcdn.com/photo/QtdWy2GyZbebz40tRp-2HQ/60s.jpg,"East Leroy, MI",1224,320,My only complaint is the produce department--check your produce over carefully!  Great deli and bakery department. Other departments offer many choices which is always good. Competitive pricing. MPerks really helps save money too!,en,12/28/2018,4,N/A,N/A,N/A
meijer-battle-creek,Rohan D.,DEOH_z7QaXnrH7vnmDl5KA,https://www.yelp.com/user_details?userid=DEOH_z7QaXnrH7vnmDl5KA,https://s3-media0.fl.yelpcdn.com/photo/5mEiHmuP0SRharTZS1FYgA/60s.jpg,"Milwaukee, WI",6819,2734,"It's clean, big, good prices, good location, cheap gas, one stop shopping.  Like all Meijer's, the workers are friendly and helpful, but there aren't enough of them.",en,10/16/2016,4,N/A,N/A,N/A
meijer-battle-creek,Skylar C.,3r_26yIFOjoPG6eWOAJuWQ,https://www.yelp.com/user_details?userid=3r_26yIFOjoPG6eWOAJuWQ,https://s3-media0.fl.yelpcdn.com/photo/Eds2vNXVwNSp8ZeycWHC9Q/60s.jpg,"Augusta, MI",80,206,"I know that it is hard to keep a bathroom up to par but to be honest that there is not much planing that went it in the men's restroom layout and it certainly shows. Four ""stalls"" (thank you for having partitions), four sinks, but only two blow dryers that are stacked on top one another so only can be used at a time without literally rubbing shoulders with another person. Why are the mounted so low? I am not at all tall in fact I am short, 5'5"", and I had to bend over to use them... Why?",en,8/19/2017,3,N/A,N/A,N/A
meijer-battle-creek,Joe C.,4lHeimqfcjopzgYpFGPttg,https://www.yelp.com/user_details?userid=4lHeimqfcjopzgYpFGPttg,https://s3-media0.fl.yelpcdn.com/photo/0niyM7sGtMneqGGjLPHCqA/60s.jpg,"Battle Creek, MI",452,183,"Beats the hell out of going to Walmart!  Newly remodeled interior and friendly staff. Always clean with normal looking customers.   People here actually wear decent clothes and not pajamas to shop.  What makes people think that's acceptable?Anyways, Meijer all the way.",en,1/24/2013,4,1,1,1
meijer-battle-creek,Kyle H.,YX2MB8kemC6XwRmO_-cfzA,https://www.yelp.com/user_details?userid=YX2MB8kemC6XwRmO_-cfzA,https://s3-media0.fl.yelpcdn.com/photo/sjOQZJZcwQgW93G-86DuEQ/60s.jpg,"Battle Creek, MI",N/A,3,Not happy with the service....and how they do sales only when the people on Gov. Assistance get their benefits. Should have sales more often and on more items. Also Mperks is rigged you should get more of a kick back.,en,9/4/2018,1,N/A,N/A,N/A
meijer-battle-creek,Scott W.,Tu9CYcIPOPFqjkglqb5Npw,https://www.yelp.com/user_details?userid=Tu9CYcIPOPFqjkglqb5Npw,https://s3-media0.fl.yelpcdn.com/photo/rFmuIDKx6w-AhFpL0jelHg/60s.jpg,"Durham, NC",11,83,"I SO MISS MEIJER!  Meijer is a must stop for us when we visit Battle Creek!  I wont even go to a Walmart anywhere, Meijer is just so Clean, they have everything you could ever want or need. Prices are great, vast grocery area, Great everything! Meijer does it best, and they did it first!  Please Please Come to North Carolina",en,5/8/2017,5,1,N/A,1
meijer-battle-creek,Nataly P.,ihG1c7DyU1tEe_smXOTyMA,https://www.yelp.com/user_details?userid=ihG1c7DyU1tEe_smXOTyMA,https://s3-media0.fl.yelpcdn.com/photo/TTCtBuIhchs0ZRnZfMlFTA/60s.jpg,"Battle Creek, MI",N/A,9,"I hate this location. It is so busy all the time and, much like Walmart, they never have enough registers opened.",en,10/12/2017,1,N/A,N/A,N/A
meijer-battle-creek-2,Caity T.,A-RBirzwIIvPhxEktwTJYg,https://www.yelp.com/user_details?userid=A-RBirzwIIvPhxEktwTJYg,https://s3-media0.fl.yelpcdn.com/photo/oNAJKOt-DDxudH5NQkGy_A/60s.jpg,"Redlands, CA",1008,247,"I was only here briefly, but the employees made it easy to find what I needed. That's always a bonus, especially when you're traveling out of town and don't have extra time. Walking in, this reminded me of a Walmart but a little nicer. I suppose what I mean is that it's a one stop shop. There's even a generously stocked section for getting cards-- I browsed through probably 20 different wedding cards, alone.This place is *hopping* on the Saturday before Thanksgiving, but maybe it's less overwhelming other weekends. Either way, there are enough self checkout counters that you can zip through if you only have a few items, like I did. Easy in, easy out (except parking was a little hectic... But I'll attribute it to the season and the snow storm). I was happy overall.",en,12/14/2015,4,N/A,N/A,N/A
meijer-battle-creek-2,Christopher M.,pJSPY2yItnFRQUf-akUxkw,https://www.yelp.com/user_details?userid=pJSPY2yItnFRQUf-akUxkw,https://s3-media0.fl.yelpcdn.com/photo/v3uI4PoVBZ8790ZLrRSMEw/60s.jpg,"SoMa, San Francisco, CA",N/A,1,"I will not go back to this gas station to buy lottery tickets. Got a $10 ticket won $100.Tried to buy $100 in tickets, was told they have a $50 limit? WTF What they don't want to see more tickets? Don't waste your time.",en,8/7/2022,1,N/A,N/A,N/A
meijer-battle-creek-2,Bruce K.,hWDybu_KvYLSdEFzGrniTw,https://www.yelp.com/user_details?userid=hWDybu_KvYLSdEFzGrniTw,https://s3-media0.fl.yelpcdn.com/photo/7S0KhopYZrKHYWyq9J_KuA/60s.jpg,"Charlotte, NC",55010,21216,"Super huge grocery store that is pretty much a Walmart Supercenter, just nicer. A large section of fresh foods, produce, frozen, deli, meats, fish and then you see electronics and clothing and sporting goods. It was unexpected.Prices were decent and the variety was very good. Checking out was quick, the self checkout machine worked fine.Lots of parking, cart corrals were clear, there was no litter in the parking lot. [Review 11149 overall, 923 of 2019.]",en,5/30/2019,3,9,7,10
meijer-battle-creek-2,Ben Jammin M.,fATY7ig6HCk0JOOpI8uLog,https://www.yelp.com/user_details?userid=fATY7ig6HCk0JOOpI8uLog,https://s3-media0.fl.yelpcdn.com/photo/olEgr6b0X3Qe-1HGmvUuUw/60s.jpg,"Battle Creek, MI",4,5,"Hello fellow humans. First off this is specifically about the bottle return area of west Columbia meijers.   What is happening here? Why does it look like a set from an apocalypse movie? Trash everywhere, and people bring their children and let them climb inside the scummy area and carts? To be fair entry level workers getting the minimum wage will do the minimum effort but come on people!   Just bring gloves and ear buds and try not to look around too much. It's really shamefull to have SO MUCH TRASH!  garbage bins are full, paper and plastic gusted around like a ghost town. They're no way to not see it needs some maintenance.  For the record, I had went two days in a row, about the same time frame so maybe I'm being too harsh, but damn everywhere you look in every parking space there's plastic spoons empty cans bags bottle caps and whatever else you can think of. Sorry but this bottle return is like standing in a cesspool of filth. Oh and there was dog food spilled everywhere and complaining employees about how hard their job is so.",en,5/25/2021,1,N/A,N/A,N/A
